,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,PLX,POW,REE,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VNM,VPB,VRE,Gold
2018-05-22,7.93,19.78,15.98,69.69,12.41,15.62,60.39,8.47,7.45,9.57,6.36,68.86,25.36,45.46,11.05,16.38,91.45,2.99,9.97,9.21,12.0,16.12,6.49,22.58,68.91,4.0,39.09,77.59,9.06,34.08,29368735.939819336
2018-05-23,8.01,22.92,16.61,72.18,12.82,15.86,64.61,8.21,7.2,9.8,6.47,68.86,26.29,46.41,11.21,16.47,89.64,3.12,9.97,9.56,12.15,16.12,6.51,23.05,64.3,3.97,37.84,80.13,9.08,34.48,29311591.960083008
2018-05-24,7.91,22.92,16.17,71.35,12.53,15.57,64.55,8.3,6.78,9.93,6.45,68.46,26.45,46.19,11.21,16.04,89.57,2.99,9.97,9.34,12.05,16.12,6.49,22.54,66.75,3.93,38.24,80.46,8.88,34.55,29644833.189697266
2018-05-25,7.72,22.92,15.11,71.35,11.98,15.11,60.04,8.13,6.73,9.87,6.22,67.65,25.59,43.63,11.21,15.66,86.32,2.92,9.97,9.04,11.65,16.12,6.43,21.14,68.5,3.85,39.31,79.5,8.4,32.41,29640953.010498047
2018-05-28,6.99,21.13,14.07,68.03,11.15,14.06,55.88,7.69,6.27,9.23,5.8,64.81,23.8,41.06,10.58,14.84,85.59,2.69,9.97,8.43,10.85,16.12,6.0,19.79,68.21,3.44,40.78,79.02,7.81,31.94,29640953.010498047
2018-05-29,7.59,21.58,15.06,69.19,11.93,14.64,54.74,7.69,6.7,9.85,6.2,64.81,24.43,43.92,10.97,15.7,84.48,2.95,9.97,9.01,11.6,16.12,6.38,21.14,67.63,3.64,40.41,80.75,8.36,34.08,29583735.537719727
2018-05-30,7.41,21.13,15.06,70.44,11.75,14.04,50.92,7.35,7.01,10.01,6.08,64.81,23.96,42.89,10.82,15.41,84.48,2.92,9.97,9.18,11.5,16.12,6.36,21.99,68.21,3.68,40.78,79.26,8.7,33.29,29677453.75
2018-05-31,7.72,21.13,15.96,71.76,12.41,14.21,51.55,7.69,7.45,10.63,6.42,65.62,24.71,45.46,11.05,15.87,88.54,3.05,9.97,9.81,11.75,16.12,6.2,22.88,67.1,3.72,42.62,78.64,9.06,34.08,29668281.442871094
2018-06-01,7.82,20.23,16.2,75.25,12.57,14.35,52.75,7.61,7.87,10.8,6.45,67.97,25.36,45.83,11.13,15.94,90.38,3.02,9.97,9.92,11.75,16.12,6.2,24.1,67.92,3.73,43.72,80.56,9.27,36.02,29483891.911865234
2018-06-04,8.11,19.51,16.64,78.73,12.8,14.6,52.63,7.61,8.22,11.37,6.72,68.21,25.36,46.05,11.21,16.33,89.13,3.15,9.97,10.24,12.55,16.12,6.54,25.08,68.74,4.01,44.08,83.81,9.91,36.14,29137421.74987793
2018-06-05,8.05,20.95,16.58,78.73,13.01,14.77,56.28,7.26,8.25,11.18,6.72,69.19,25.8,48.1,11.21,16.52,91.34,3.15,9.97,10.27,12.9,15.12,6.51,24.78,68.79,4.02,44.49,85.26,9.95,35.9,29235270.0
2018-06-06,8.36,18.88,17.35,78.9,13.26,14.98,58.68,7.26,8.25,11.52,6.74,69.27,27.57,49.27,11.13,16.84,91.12,3.18,9.97,10.39,13.3,14.49,6.4,24.99,69.96,4.01,45.59,84.3,9.96,35.9,29566745.393493652
2018-06-07,8.18,17.98,17.02,79.56,12.98,14.77,56.79,7.61,8.52,11.73,6.82,70.73,27.08,49.05,11.05,16.52,91.49,3.08,9.97,10.22,13.0,15.49,6.4,24.82,69.96,4.13,45.63,85.4,9.97,35.66,29575943.338012695
2018-06-08,8.32,18.88,17.18,79.56,13.08,14.81,55.6,7.26,8.29,11.62,6.79,69.67,28.15,50.0,10.97,16.52,90.38,3.12,9.97,10.42,12.9,16.57,6.35,25.25,69.96,4.16,45.63,85.26,10.43,35.27,29553842.14416504
2018-06-11,8.22,18.43,16.91,79.56,12.85,14.67,55.43,7.26,8.01,11.48,6.69,68.86,28.55,48.61,10.97,16.38,89.64,3.05,9.97,10.44,12.6,17.16,6.31,24.95,69.96,4.14,45.66,86.75,10.72,35.74,29051197.946044922
2018-06-12,8.03,17.98,16.15,77.49,12.55,14.3,52.57,7.18,7.81,11.27,6.5,66.76,27.94,47.51,10.74,16.09,88.17,2.99,9.97,10.3,12.8,16.53,6.25,24.53,68.79,4.02,45.7,87.19,10.57,35.27,29503024.99383545
2018-06-13,8.01,17.98,16.17,76.74,12.57,14.46,55.08,7.26,7.83,11.51,6.51,67.65,28.52,49.12,10.82,16.14,86.73,3.02,9.97,10.41,12.8,16.6,6.25,25.33,68.79,4.01,47.02,87.19,10.55,35.66,29541437.206115723
2018-06-14,7.84,18.43,15.44,72.18,12.27,14.4,53.6,6.92,7.49,11.3,6.31,68.46,28.62,48.9,10.74,15.9,85.99,2.95,9.97,9.99,12.55,16.53,6.2,24.57,68.21,3.9,46.29,86.7,10.07,35.27,29701860.0
2018-06-15,7.97,17.98,15.82,70.93,12.41,14.36,54.68,6.92,7.47,11.41,6.49,68.86,28.8,49.34,10.9,15.99,86.54,2.99,9.97,10.27,12.4,16.57,6.16,24.95,67.92,3.88,45.37,86.7,9.97,35.66,29032838.243896484
2018-06-18,7.68,17.98,14.89,71.35,11.84,14.02,51.32,6.92,7.03,10.66,6.18,68.05,27.45,47.29,10.66,15.17,85.59,2.89,9.97,9.58,12.0,15.75,5.98,23.89,67.92,3.77,45.33,83.19,9.87,33.29,29073111.087646484
2018-06-19,7.53,17.53,14.62,68.03,11.63,13.75,49.61,5.97,7.03,10.17,6.07,64.81,26.75,45.83,10.18,15.12,83.0,2.79,9.97,9.5,11.7,14.96,6.0,23.89,67.04,3.64,45.19,80.11,9.48,31.62,29084955.04333496
2018-06-20,7.61,17.08,15.27,68.86,11.98,14.02,52.46,6.92,7.19,10.61,6.16,65.62,26.94,46.85,10.26,15.29,84.07,2.85,9.97,9.66,12.0,14.99,6.07,24.57,67.04,3.63,45.92,81.31,10.13,32.18,29006876.08581543
2018-06-21,7.37,17.98,14.62,67.2,11.61,13.72,50.81,6.92,7.23,10.41,5.98,65.62,26.52,45.9,10.26,15.12,83.37,2.82,9.97,9.47,11.7,14.99,6.07,24.1,67.04,3.57,45.55,81.89,10.1,30.51,28933342.885131836
2018-06-22,7.61,19.51,15.0,70.52,11.86,13.9,51.72,6.74,7.41,10.86,6.16,65.62,27.2,46.49,10.26,15.12,83.37,2.85,9.97,9.69,12.0,14.96,6.09,24.82,66.58,3.59,45.11,85.74,10.72,31.7,28949951.357666016
2018-06-25,7.59,19.6,15.38,71.93,12.07,13.93,51.89,7.0,7.39,11.01,6.22,67.24,28.13,47.41,10.34,15.37,83.11,2.85,9.97,9.7,12.15,15.1,6.16,25.12,67.34,3.65,45.44,86.32,10.61,32.34,28906303.442382812
2018-06-26,7.47,19.6,15.16,69.69,11.91,13.75,51.32,7.18,7.29,10.9,6.16,66.84,27.92,46.64,10.66,15.32,82.16,2.82,9.97,9.63,12.0,14.96,6.16,25.08,67.04,3.71,45.41,84.73,10.43,32.26,28732158.44177246
2018-06-27,7.24,19.78,14.62,69.11,11.45,13.69,51.43,7.87,7.17,10.48,6.02,65.62,27.45,46.02,10.42,15.32,82.16,2.79,9.97,9.1,11.8,14.74,6.13,24.53,64.13,3.57,46.0,84.3,9.97,31.46,28671581.91748047
2018-06-28,6.97,17.98,14.13,67.78,11.13,13.13,50.91,7.78,6.85,10.3,5.85,64.0,26.68,45.41,10.34,15.08,80.94,2.72,9.97,8.74,11.55,14.52,5.98,24.49,64.13,3.55,47.77,81.89,9.61,30.2,28576492.818237305
2018-06-29,6.87,17.08,14.18,67.45,11.11,12.82,51.61,7.69,7.16,10.19,5.78,64.0,26.52,45.02,10.34,15.37,83.19,2.69,9.97,8.74,11.55,14.44,6.09,24.53,65.53,3.57,47.77,81.89,9.35,30.75,28662278.91845703
2018-07-02,6.43,17.53,13.5,63.88,10.58,12.42,51.55,7.61,7.17,10.19,5.48,61.57,24.89,45.02,10.1,14.76,84.85,2.56,9.97,8.43,11.1,13.84,5.98,24.57,64.89,3.41,47.64,82.37,9.03,30.67,28420556.419311523
2018-07-03,5.98,16.18,12.57,60.98,9.85,12.05,48.4,7.52,6.87,9.63,5.17,59.95,23.29,42.41,9.79,14.26,84.15,2.4,9.97,7.91,10.35,12.88,5.78,23.68,60.4,3.31,44.31,81.89,8.41,30.35,28686045.640441895
2018-07-04,6.18,14.2,12.49,58.9,10.03,12.36,46.36,7.87,6.79,9.84,5.27,60.03,24.31,42.79,9.79,14.45,83.37,2.43,9.97,8.35,10.3,12.75,5.64,23.51,64.6,3.26,46.66,80.44,8.6,30.59,28686045.640441895
2018-07-05,5.77,13.4,11.78,58.24,9.39,12.2,43.15,7.35,6.5,9.58,4.98,59.87,23.66,40.64,9.47,14.6,81.16,2.33,9.97,8.23,9.72,13.3,5.61,21.99,66.46,3.04,47.33,79.48,8.21,29.84,28922930.323242188
2018-07-06,6.33,13.4,12.6,62.22,10.03,12.6,46.13,7.35,6.93,9.76,5.32,59.95,24.78,41.87,9.32,14.79,81.16,2.56,9.97,8.77,10.4,13.61,5.92,23.26,65.59,3.19,47.2,79.96,8.78,28.93,28857054.073364258
2018-07-09,6.37,13.48,12.71,61.56,10.12,12.4,46.36,7.43,6.97,9.47,5.36,60.11,24.43,42.33,9.24,14.69,81.42,2.53,9.97,8.52,10.4,13.46,5.98,22.84,65.76,3.16,46.66,80.44,8.83,29.24,28436079.379628897
2018-07-10,6.54,13.58,12.9,59.73,10.24,12.48,46.65,7.35,6.95,9.42,5.41,60.11,24.4,42.33,9.16,14.76,81.16,2.49,9.97,8.48,10.4,13.06,6.03,22.46,64.71,3.31,45.77,80.44,9.06,28.77,28843670.123291016
2018-07-11,6.16,12.59,12.06,59.32,9.57,12.11,45.37,7.18,6.5,9.12,5.09,59.95,23.5,41.56,8.76,14.4,81.16,2.36,9.97,7.97,10.0,12.16,5.94,21.65,63.96,3.18,46.44,80.44,8.44,28.29,28589993.7232666
2018-07-12,6.39,13.04,12.55,60.15,9.98,11.99,46.07,6.92,6.54,8.95,5.3,59.95,23.73,41.17,8.68,14.28,80.46,2.46,9.97,8.0,10.15,12.28,5.93,22.16,64.13,3.24,45.77,81.07,8.59,28.93,28646205.0
2018-07-13,6.6,13.04,12.82,61.64,10.35,12.54,47.7,7.09,6.62,9.44,5.46,60.68,24.43,41.56,8.68,14.55,80.42,2.53,9.97,8.41,10.45,12.38,6.0,23.17,63.72,3.32,45.77,80.11,8.93,28.93,28526914.23815918
2018-07-16,6.66,13.13,13.17,62.72,10.44,12.64,47.35,7.09,6.64,9.42,5.62,60.11,24.94,41.87,8.68,14.62,80.38,2.56,9.97,8.37,10.5,12.38,5.98,23.22,61.8,3.41,45.55,80.92,8.99,29.96,28488680.438232422
2018-07-17,6.87,13.48,13.58,60.56,10.99,12.94,46.07,6.83,6.64,9.58,5.87,60.36,26.06,41.56,8.68,14.79,80.42,2.62,9.97,8.52,10.75,12.8,5.94,23.6,61.8,3.44,46.22,80.88,9.6,32.02,28206298.0351367
2018-07-18,6.99,13.48,14.26,61.31,11.4,13.25,48.4,6.83,6.98,9.87,6.07,61.57,26.29,43.87,9.32,15.8,80.38,2.72,9.97,8.95,11.2,13.2,5.98,24.32,62.61,3.65,46.66,81.41,9.79,34.08,28213240.92142582
2018-07-19,6.83,13.48,14.07,62.64,11.18,13.13,49.1,6.83,6.95,9.87,5.93,64.08,26.82,44.33,10.26,16.09,79.32,2.69,9.97,8.86,11.0,13.18,5.96,24.02,62.09,3.71,46.66,82.13,9.68,34.08,28135002.486918926
2018-07-20,7.1,15.19,13.86,58.9,11.31,12.85,48.23,7.52,7.01,9.73,6.12,64.08,26.41,43.18,10.18,15.75,73.78,2.69,9.97,8.94,11.0,13.18,5.96,24.02,62.32,3.67,46.04,81.65,9.61,33.29,28299401.5
2018-07-23,6.89,14.38,13.53,61.14,10.81,12.98,49.33,7.52,6.97,9.8,6.0,64.08,26.5,44.02,9.95,16.38,77.66,2.62,9.97,8.63,11.75,12.57,5.95,23.94,62.85,3.73,46.22,81.89,8.96,33.17,27608175.84375
2018-07-24,6.79,14.65,13.53,61.39,10.79,13.04,49.45,7.0,6.73,9.39,5.93,65.22,26.15,43.87,9.95,16.16,77.47,2.62,9.97,8.4,11.4,12.47,5.92,24.1,62.09,3.64,46.44,81.84,8.73,33.01,28171730.76196289
2018-07-25,6.56,15.64,12.87,62.22,10.44,13.1,48.81,7.09,6.64,9.42,5.78,65.62,25.71,43.79,9.95,16.18,76.36,2.59,9.97,8.12,11.2,12.64,5.85,23.39,62.09,3.55,46.4,81.84,8.57,32.49,28588182.966796875
2018-07-26,6.72,13.94,13.15,61.39,10.53,13.14,48.46,7.35,6.5,9.68,5.91,65.62,25.59,43.1,10.03,16.33,76.36,2.62,9.97,8.49,11.25,12.19,5.87,23.98,61.8,3.53,47.11,82.61,8.54,31.78,28405518.381958008
2018-07-27,6.87,15.37,13.53,61.31,10.72,13.38,49.45,7.09,6.62,9.89,6.04,65.86,26.48,43.64,10.34,16.38,76.36,2.66,9.97,8.55,11.2,12.26,5.89,23.89,61.74,3.57,47.28,81.31,8.6,31.07,28297076.434936523
2018-07-30,6.97,15.64,14.35,62.22,10.92,13.38,50.68,7.09,6.97,9.83,6.17,65.95,26.99,44.64,10.42,16.62,76.29,2.72,9.97,8.77,11.5,12.33,5.67,24.23,64.42,3.6,47.28,81.16,8.89,31.54,28331107.88269043
2018-07-31,6.91,15.91,14.35,64.79,10.81,13.22,51.2,6.92,7.05,9.91,6.16,68.21,27.17,46.56,10.34,17.0,75.81,2.66,9.97,8.86,11.45,13.13,5.65,24.74,64.3,3.61,47.28,81.02,8.83,32.18,28417372.116088867
2018-08-01,6.85,15.19,14.35,64.71,10.62,12.98,51.73,7.09,7.08,9.97,6.07,68.21,26.43,47.18,10.26,16.62,75.63,2.62,9.97,8.89,11.3,13.01,5.54,24.78,63.31,3.55,47.33,80.39,8.73,32.26,28313739.767578125
2018-08-02,6.85,14.12,14.29,63.87,10.51,13.19,53.07,7.0,6.97,9.88,6.03,68.21,26.48,47.49,10.18,16.86,75.26,2.59,9.97,9.0,11.05,13.46,5.47,24.95,63.43,3.48,47.42,79.48,8.65,31.74,28154318.332214355
2018-08-03,6.85,14.65,14.48,65.55,10.46,13.16,54.58,7.09,7.1,9.63,6.07,68.86,26.17,48.18,10.5,16.38,73.74,2.62,9.97,8.91,11.05,13.39,5.46,24.74,63.55,3.56,49.55,77.84,8.67,32.89,28227113.364868164
2018-08-06,6.79,14.38,14.65,63.87,10.46,13.05,56.04,7.09,7.1,9.59,6.0,70.81,25.82,49.18,10.5,16.14,73.41,2.59,9.97,8.77,11.15,13.23,5.3,24.95,63.55,3.53,49.55,77.02,8.52,33.29,28125330.03186035
2018-08-07,6.85,14.29,14.97,64.79,10.56,12.96,54.82,7.09,7.17,9.59,5.99,72.91,25.82,48.18,10.5,15.9,73.41,2.59,9.97,8.88,11.15,13.2,5.33,26.01,62.67,3.53,49.02,73.7,8.52,33.29,28150415.43182373
2018-08-08,7.08,13.94,15.93,66.81,10.97,13.13,57.15,7.09,7.23,9.73,6.12,72.91,26.5,48.49,10.82,16.62,73.78,2.66,9.97,9.06,11.35,13.11,5.41,26.26,62.96,3.64,48.35,74.9,8.67,33.41,28214776.231933594
2018-08-09,7.1,13.76,15.74,68.91,11.02,13.22,57.27,7.0,7.21,9.69,6.08,72.83,26.61,48.41,10.97,16.33,76.73,2.66,9.97,9.07,11.3,12.94,5.63,25.92,63.37,3.63,46.31,75.63,8.76,32.49,28175463.66760254
2018-08-10,7.2,13.84,16.31,71.01,11.11,13.32,57.56,6.92,7.35,9.81,6.11,72.1,26.85,49.18,10.97,16.4,77.1,2.66,9.97,9.29,11.25,12.85,5.66,26.85,62.32,3.64,46.31,75.72,8.73,31.86,28148991.182556152
2018-08-13,7.35,13.66,16.64,69.75,11.79,13.42,60.06,6.92,7.41,10.16,6.39,73.64,26.57,51.18,10.82,16.4,77.47,2.89,9.97,9.66,11.8,12.97,5.76,26.98,62.67,3.71,45.68,75.19,8.85,31.86,27688195.73486328
2018-08-14,7.24,13.58,16.37,69.5,11.59,13.69,59.01,6.92,7.41,10.21,6.26,75.75,27.38,50.49,10.58,16.86,77.47,2.82,9.97,9.5,11.6,12.85,5.76,26.56,62.85,3.73,45.91,76.16,8.86,32.02,27773040.0
2018-08-15,7.14,13.66,15.98,67.74,11.54,13.53,55.4,7.0,7.23,9.95,6.12,74.13,26.99,48.33,10.26,16.59,77.84,2.76,9.97,9.2,11.4,12.52,5.71,25.63,62.85,3.76,45.28,76.35,8.63,31.54,27412200.0
2018-08-16,7.1,13.84,16.37,68.83,11.98,13.59,55.11,6.83,7.26,9.95,6.22,72.91,27.66,49.72,10.26,16.81,78.21,2.72,9.97,9.14,11.4,12.52,5.77,25.63,62.85,3.76,45.37,76.4,8.63,31.7,27378994.36340332
2018-08-17,7.1,13.66,16.97,70.76,11.91,13.75,56.1,6.83,7.11,10.0,6.14,72.59,27.48,49.41,10.42,16.52,78.58,2.72,9.97,9.1,11.2,12.52,5.82,26.22,63.43,3.8,45.46,76.35,8.47,31.58,27386567.0
2018-08-20,7.08,13.94,17.13,70.59,11.77,13.82,57.27,6.83,6.93,9.88,6.01,72.83,28.15,50.41,10.26,16.45,78.58,2.76,9.97,8.94,11.15,12.52,5.76,25.97,63.43,3.86,45.6,77.12,8.11,31.31,27603782.33569336
2018-08-21,7.32,13.76,18.0,70.17,12.14,13.82,56.86,6.92,7.03,9.95,6.16,73.16,28.38,50.64,10.26,16.59,78.58,2.82,9.97,9.38,11.2,12.52,5.82,26.51,64.07,3.81,45.82,78.52,8.31,31.31,27713638.232666016
2018-08-22,7.3,13.94,17.73,73.54,12.02,13.93,58.32,6.92,7.13,10.08,6.14,74.53,28.31,50.49,10.34,16.95,78.58,2.79,9.97,9.26,11.45,12.59,5.84,26.18,64.07,3.82,46.04,78.52,8.31,31.66,27794835.334472656
2018-08-23,7.37,13.94,18.03,76.48,11.95,14.04,58.55,6.92,7.11,10.11,6.16,73.89,28.36,50.72,10.42,17.53,78.39,2.79,9.97,9.36,11.4,12.64,5.87,26.47,65.24,3.8,46.48,78.66,8.28,32.18,27585880.0
2018-08-24,7.49,14.02,18.22,74.04,11.95,14.05,59.19,6.92,7.13,10.17,6.17,73.4,28.15,52.33,10.34,17.53,78.58,2.76,9.97,9.26,11.3,12.57,5.88,26.22,65.0,3.76,46.22,78.13,8.16,32.26,28042857.235107422
2018-08-27,7.49,14.12,18.55,76.39,12.46,14.04,59.61,6.92,7.13,10.33,6.28,73.89,28.71,52.95,10.5,17.53,80.79,2.79,9.97,9.46,11.4,12.52,5.92,26.68,65.0,3.73,46.31,77.21,8.24,32.1,27652732.072265625
2018-08-28,7.51,13.76,18.38,76.39,12.48,13.97,60.8,6.92,7.14,10.58,6.28,74.05,28.62,53.1,10.5,17.34,81.9,2.85,9.97,9.72,11.5,12.4,5.96,27.06,64.71,3.65,46.31,76.73,8.29,31.74,28082917.16784668
2018-08-29,7.59,13.48,18.36,76.56,12.37,13.97,60.02,6.92,7.37,10.5,6.24,73.72,28.45,51.8,10.97,17.24,83.37,2.85,9.97,9.78,11.4,12.35,5.99,26.68,63.14,3.65,45.77,75.91,8.23,31.38,28018476.75
2018-08-30,7.66,13.48,19.04,76.98,12.64,13.96,62.46,7.18,7.56,10.52,6.33,78.58,28.62,52.95,11.13,17.58,83.37,2.82,9.97,9.89,11.5,12.42,5.99,26.98,62.61,3.67,45.95,75.38,8.31,31.66,27865687.063964844
2018-08-31,7.55,13.4,18.77,77.74,12.43,13.97,61.27,6.92,7.56,10.6,6.22,76.96,27.92,52.18,11.13,17.24,83.37,2.79,9.97,9.69,11.35,12.42,5.96,26.43,60.63,3.69,45.95,75.48,8.44,31.19,27928581.536132812
2018-09-03,7.55,13.4,18.77,77.74,12.43,13.97,61.27,6.92,7.56,10.6,6.22,76.96,27.92,52.18,11.13,17.24,83.37,2.79,9.97,9.69,11.35,12.42,5.96,26.43,60.63,3.69,45.95,75.48,8.44,31.19,27928581.536132812
2018-09-04,7.34,13.58,17.73,75.89,11.86,13.94,61.27,7.0,7.41,10.34,6.07,76.15,27.55,51.87,10.9,17.05,82.56,2.72,9.97,9.41,11.25,12.33,5.94,25.8,61.16,3.55,45.37,75.48,8.37,30.04,27755320.563720703
2018-09-05,7.26,13.48,18.06,74.38,11.93,13.69,59.55,6.92,7.33,10.24,5.97,75.34,27.06,51.56,10.82,16.76,82.23,2.72,9.97,9.47,11.1,12.19,5.87,25.63,61.8,3.45,45.11,73.49,8.26,29.17,27829102.545358896
2018-09-06,7.26,13.48,17.87,72.27,11.86,13.39,59.61,6.83,7.23,10.25,5.9,76.8,27.08,51.64,10.9,16.57,82.19,2.69,9.97,9.47,11.05,11.72,5.46,25.5,61.22,3.48,43.55,71.5,8.02,28.97,27885914.66833496
2018-09-07,7.41,13.48,18.49,74.29,12.14,13.59,59.73,6.83,7.26,10.53,6.0,76.96,27.29,52.18,11.13,16.81,82.19,2.72,9.97,9.66,11.3,11.93,5.84,26.22,61.1,3.55,43.2,74.43,8.15,29.84,27786410.631652832
2018-09-10,7.28,13.58,18.55,75.22,12.0,13.45,59.96,6.83,7.33,10.4,5.95,74.13,27.31,53.49,11.53,16.59,82.27,2.69,9.97,9.6,11.75,12.05,5.84,26.22,60.98,3.53,44.13,74.72,7.95,29.92,27786759.5
2018-09-11,7.32,13.48,19.26,80.43,12.34,13.64,61.57,6.83,7.35,10.61,6.04,74.94,28.03,53.87,11.84,16.86,82.27,2.72,9.97,9.87,11.8,12.0,5.78,26.64,60.46,3.63,44.97,77.3,8.05,30.35,27813970.0680542
2018-09-12,7.3,13.48,18.96,79.84,12.14,13.61,64.84,6.83,7.35,10.48,5.97,75.02,28.13,54.64,11.6,17.0,82.19,2.72,9.97,9.72,12.1,11.81,5.78,26.47,60.63,3.64,45.06,77.53,7.98,30.04,28008309.16361332
2018-09-13,7.41,13.13,19.09,83.2,12.2,13.72,64.25,6.83,7.64,10.54,5.99,74.86,28.27,53.72,11.6,17.0,81.9,2.76,9.97,9.75,12.05,11.9,5.81,26.6,61.27,3.63,44.57,77.35,7.92,29.88,27940971.26953125
2018-09-14,7.48,13.48,19.01,82.11,12.34,14.08,64.25,6.92,7.64,10.48,5.93,74.21,28.38,54.34,11.68,17.17,82.19,2.79,9.97,9.84,12.0,11.93,5.81,27.06,61.51,3.65,44.88,77.88,7.93,30.0,27774190.0
2018-09-17,7.37,13.4,18.66,79.0,12.18,13.94,64.84,6.83,7.6,10.46,5.8,74.21,28.03,54.8,11.92,16.86,81.93,2.72,9.97,9.6,11.85,12.31,5.78,26.6,61.51,3.64,44.0,79.64,7.95,29.48,27849234.81652832
2018-09-18,7.44,12.59,19.23,81.52,12.32,14.16,65.2,6.83,7.58,10.46,5.8,72.99,28.38,54.95,11.92,17.1,82.27,2.76,9.97,9.81,12.4,12.35,5.78,26.77,60.98,3.6,44.26,80.81,7.97,29.32,27833380.33557129
2018-09-19,7.44,13.94,19.26,81.94,12.27,14.37,66.69,6.83,7.62,10.52,5.88,73.89,28.36,54.41,12.08,17.1,81.16,2.82,9.97,9.89,12.55,12.57,5.81,26.77,60.98,3.64,43.82,80.69,8.13,29.32,27946941.164916992
2018-09-20,7.5,14.12,19.37,82.36,12.57,14.51,69.01,6.83,7.69,10.85,5.93,74.94,28.27,54.87,12.87,17.44,81.12,2.85,9.97,9.99,12.65,13.23,5.82,27.23,61.22,3.69,43.77,79.64,8.41,29.76,28071288.36364746
2018-09-21,7.64,15.46,19.26,82.11,12.87,14.51,68.95,6.92,7.69,10.95,6.03,73.72,29.31,54.49,12.55,17.34,80.79,2.92,9.97,10.09,12.7,13.37,5.82,27.32,59.17,3.78,43.82,80.69,8.57,30.0,27856506.36291504
2018-09-24,7.61,16.36,19.04,82.11,12.82,14.57,70.08,7.09,7.72,10.95,6.09,76.56,29.48,56.18,12.55,17.68,80.75,2.92,9.97,10.16,12.55,13.27,5.82,27.57,59.99,3.86,44.26,80.22,8.45,31.31,27558596.360493183
2018-09-25,7.55,17.26,19.09,81.52,12.73,14.51,70.2,7.09,7.7,10.94,6.01,76.48,29.38,56.26,12.71,17.44,80.79,2.89,9.97,10.1,12.65,13.23,5.75,27.23,59.7,3.84,44.22,80.17,8.44,31.58,27629639.0625
2018-09-26,7.52,17.89,19.04,79.84,12.66,14.56,69.66,7.18,7.64,10.87,6.04,75.75,29.08,55.41,12.63,17.92,80.75,2.89,9.97,10.12,12.7,13.65,5.76,26.98,59.41,3.84,44.0,79.93,8.47,32.3,27832737.0
2018-09-27,7.52,17.98,18.9,82.7,12.64,14.61,69.72,7.09,7.64,11.02,6.04,74.94,29.78,55.49,12.79,17.85,81.16,2.95,9.97,10.3,12.65,13.89,5.76,26.81,60.63,3.82,43.82,81.1,8.55,32.49,27563552.188354492
2018-09-28,7.57,17.71,19.2,82.36,12.62,14.64,68.83,7.18,7.69,11.22,6.07,75.18,29.59,54.64,13.18,17.77,82.08,2.99,9.97,10.27,13.5,13.77,5.81,26.64,61.8,3.9,43.68,80.4,8.73,33.21,27776843.75
2018-10-01,7.48,19.78,18.96,81.52,12.39,14.54,71.15,7.61,7.8,11.25,6.07,76.07,29.55,55.11,13.03,17.58,81.97,2.95,9.97,10.18,13.85,13.53,5.81,26.43,60.11,3.92,43.77,79.81,8.6,32.3,27650526.18133545
2018-10-02,7.39,20.05,19.75,80.68,12.41,14.32,72.28,7.69,7.76,10.95,6.01,76.15,29.55,54.64,13.1,17.39,83.0,2.92,9.97,10.13,13.9,13.75,5.79,26.64,60.63,3.9,45.33,80.22,8.54,32.1,28011110.96875
2018-10-03,7.44,19.69,19.99,80.68,12.6,14.38,72.99,8.99,7.81,10.95,6.07,75.51,29.8,54.41,13.1,17.58,83.26,2.95,9.97,10.22,13.85,13.86,5.83,26.64,59.47,3.86,45.42,80.17,8.5,32.89,27911403.8873291
2018-10-04,7.55,19.6,20.05,80.26,12.69,14.5,73.76,9.16,7.67,10.98,6.3,76.07,29.99,55.03,13.03,17.8,83.37,2.99,9.97,10.52,13.85,14.27,5.98,26.64,59.82,3.89,44.71,80.17,8.59,33.05,27903737.861938477
2018-10-05,7.46,18.61,19.37,80.68,12.41,14.42,71.38,8.47,7.53,10.99,6.22,73.72,29.43,53.1,12.55,17.85,82.34,2.92,9.97,10.3,13.8,14.08,5.98,26.6,59.52,3.84,43.77,79.17,8.39,32.49,28001772.661743164
2018-10-08,7.48,17.8,19.64,78.24,12.3,14.23,69.3,8.65,7.49,10.93,6.24,72.75,29.78,51.41,12.24,17.8,82.34,2.89,9.97,10.29,13.85,13.86,5.9,26.38,58.29,3.81,42.93,77.88,8.24,31.15,27135078.781992197
2018-10-09,7.48,18.07,19.69,77.82,12.23,14.13,70.97,8.82,7.47,10.87,6.05,71.29,30.13,51.64,12.0,17.82,82.34,2.85,9.97,10.32,13.55,14.05,5.92,26.43,58.29,3.81,42.93,76.65,8.21,31.15,27682534.861450195
2018-10-10,7.46,18.07,19.28,77.32,12.11,14.32,71.98,8.56,7.49,10.98,5.97,68.46,30.48,51.56,12.24,17.6,83.37,2.82,9.97,10.3,13.4,14.03,5.92,26.43,58.36,3.84,42.93,76.12,8.15,31.7,27736261.088745117
2018-10-11,6.88,17.8,17.95,73.62,11.27,13.5,66.98,7.61,7.15,10.58,5.58,63.68,28.96,48.41,11.37,16.38,81.9,2.59,9.97,9.59,12.5,13.16,5.52,24.71,55.74,3.59,41.33,74.37,7.58,29.64,28527126.0
